,0,1
pcm_fftMag_mfcc_sma[13]_upleveltime75,0.02422526441468591,-0.014879271739277897
pcm_fftMag_mfcc_sma[13]_upleveltime90,0.028133204744339082,-0.008025082830961419
pcm_fftMag_mfcc_sma[14]_maxPos,-0.01807932032228643,-0.008996861249224018
pcm_fftMag_mfcc_sma[14]_minPos,0.025327855859491422,-0.011911758885379337
pcm_fftMag_mfcc_sma[14]_amean,0.005560610452920796,0.001188853632156682
pcm_fftMag_mfcc_sma[14]_linregc1,-0.012954091929804266,-0.0016489228799163923
pcm_fftMag_mfcc_sma[14]_linregc2,0.005986472073953102,-0.0020921149499463863
pcm_fftMag_mfcc_sma[14]_linregerrA,-0.0321713615784151,0.01753187504511398
pcm_fftMag_mfcc_sma[14]_linregerrQ,-0.02773360176239358,0.020408233889290025
pcm_fftMag_mfcc_sma[14]_stddev,-0.03221841700847447,0.01623525212930155
pcm_fftMag_mfcc_sma[14]_skewness,-0.02487540044736312,0.00808501956406136
pcm_fftMag_mfcc_sma[14]_kurtosis,0.028513570343941374,-0.005858800316591417
pcm_fftMag_mfcc_sma[14]_quartile1,0.02247226616584554,-0.007277448557139059
pcm_fftMag_mfcc_sma[14]_quartile2,0.007303637541538499,-0.0032091012066345244
pcm_fftMag_mfcc_sma[14]_quartile3,-0.006662535745408768,0.006143847260934911
pcm_fftMag_mfcc_sma[14]_iqr1-2,-0.032650841556177784,0.008694046717025727
pcm_fftMag_mfcc_sma[14]_iqr2-3,-0.022782220143547208,0.015987466911910525
pcm_fftMag_mfcc_sma[14]_iqr1-3,-0.028670722871785542,0.014126129384693068
pcm_fftMag_mfcc_sma[14]_percentile1.0,0.02438400146383381,-0.00939907779085712
pcm_fftMag_mfcc_sma[14]_percentile99.0,-0.022457957818840756,0.014735966281399168
pcm_fftMag_mfcc_sma[14]_pctlrange0-1,-0.029751067466026966,0.015629929249039394
pcm_fftMag_mfcc_sma[14]_upleveltime75,0.024048527828654104,-0.006712260674762654
pcm_fftMag_mfcc_sma[14]_upleveltime90,0.027535038786775143,-0.007088087960469421
logMelFreqBand_sma[0]_maxPos,0.03322236241461149,0.0020286415780514113
logMelFreqBand_sma[0]_minPos,-0.001466132261501259,0.0019322152095631502
logMelFreqBand_sma[0]_amean,-0.024440858243020502,0.012489016814340267
logMelFreqBand_sma[0]_linregc1,0.002719277260002996,-0.017470698899687283
logMelFreqBand_sma[0]_linregc2,-0.02222110078846022,0.03566629845793207
logMelFreqBand_sma[0]_linregerrA,-0.04219655489097247,-0.050715078346149384
logMelFreqBand_sma[0]_linregerrQ,-0.027814902501823703,-0.0757841351794668
logMelFreqBand_sma[0]_stddev,-0.03211446454733994,-0.08043264572707674
logMelFreqBand_sma[0]_skewness,0.009429545503481155,0.03193006924414915
logMelFreqBand_sma[0]_kurtosis,0.02764597743630959,-0.024947032716945212
logMelFreqBand_sma[0]_quartile1,-0.01572228798650206,0.010069045781996905
logMelFreqBand_sma[0]_quartile2,-0.028939578446875055,0.007738971172841697
logMelFreqBand_sma[0]_quartile3,-0.03178332920680022,0.002416787251769169
logMelFreqBand_sma[0]_iqr1-2,-0.04369968662447343,-0.0041444705131313455
logMelFreqBand_sma[0]_iqr2-3,-0.013353299640033529,-0.01406690125356807
logMelFreqBand_sma[0]_iqr1-3,-0.04026293645038057,-0.01343594521617667
logMelFreqBand_sma[0]_percentile1.0,-0.003604251835619617,0.13274427094399055
logMelFreqBand_sma[0]_percentile99.0,-0.02933899348115167,0.0015579440217082967
logMelFreqBand_sma[0]_pctlrange0-1,-0.021220730641657852,-0.10703356236539238
logMelFreqBand_sma[0]_upleveltime75,-0.011740502561829637,-0.02905847525679625
logMelFreqBand_sma[0]_upleveltime90,-0.0030277555370937,-0.035721492098866
logMelFreqBand_sma[1]_maxPos,0.02749761693173179,-0.003101364474616279
logMelFreqBand_sma[1]_minPos,-0.00164578872547649,0.001748047494387089
logMelFreqBand_sma[1]_amean,-0.02547660987392059,0.012520613575718192
logMelFreqBand_sma[1]_linregc1,0.003128360229152537,-0.018413333944314353
logMelFreqBand_sma[1]_linregc2,-0.022967014303300094,0.036325772926671024
logMelFreqBand_sma[1]_linregerrA,-0.042945708747476996,-0.05456464144906477
logMelFreqBand_sma[1]_linregerrQ,-0.02908187639409984,-0.07986808342739155
logMelFreqBand_sma[1]_stddev,-0.03303173059236986,-0.0842552595231424
logMelFreqBand_sma[1]_skewness,0.008871902718583595,0.03758133645385511
logMelFreqBand_sma[1]_kurtosis,0.03627126885340395,-0.027287746538086834
logMelFreqBand_sma[1]_quartile1,-0.015902778847534008,0.010421143019571992
logMelFreqBand_sma[1]_quartile2,-0.028652231369213084,0.006273641218658038
logMelFreqBand_sma[1]_quartile3,-0.03292010490064709,0.0021249722241896466
logMelFreqBand_sma[1]_iqr1-2,-0.04484193589386681,-0.010624556820996072
logMelFreqBand_sma[1]_iqr2-3,-0.024681370209564714,-0.014471628173874677
logMelFreqBand_sma[1]_iqr1-3,-0.042287789734357165,-0.014793741947657158
logMelFreqBand_sma[1]_percentile1.0,-0.0041363158407324244,0.12917741040540345
logMelFreqBand_sma[1]_percentile99.0,-0.03231942345507598,8.177379412722323e-05
logMelFreqBand_sma[1]_pctlrange0-1,-0.021471201001044122,-0.1093036029494773
logMelFreqBand_sma[1]_upleveltime75,-0.006721818151316311,-0.03268609179509665
logMelFreqBand_sma[1]_upleveltime90,-8.747661791801207e-05,-0.027639071341845085
logMelFreqBand_sma[2]_maxPos,0.03233394982003247,-0.0016630062646409585
logMelFreqBand_sma[2]_minPos,-0.0020937189676169237,0.0026815883979098586
logMelFreqBand_sma[2]_amean,-0.02568518239442237,0.011841845046500923
logMelFreqBand_sma[2]_linregc1,0.0012684304756195675,-0.018591347003091212
logMelFreqBand_sma[2]_linregc2,-0.02317463182522385,0.034895581638186464
logMelFreqBand_sma[2]_linregerrA,-0.04439137085968486,-0.057591294997181776
logMelFreqBand_sma[2]_linregerrQ,-0.02970155266139757,-0.08179954784761134
logMelFreqBand_sma[2]_stddev,-0.03548476276409787,-0.0894758770185872
logMelFreqBand_sma[2]_skewness,0.008762598895378797,0.047737064737421994
logMelFreqBand_sma[2]_kurtosis,0.030405207705304128,-0.030792509063108424
logMelFreqBand_sma[2]_quartile1,-0.016919450468686235,0.008788511375189488
logMelFreqBand_sma[2]_quartile2,-0.02795370546481674,0.0058164911865898
logMelFreqBand_sma[2]_quartile3,-0.033085275939858466,0.001510481340173355
logMelFreqBand_sma[2]_iqr1-2,-0.04172530741366194,-0.009674541855957373
logMelFreqBand_sma[2]_iqr2-3,-0.0408487118364412,-0.018911822497371392
logMelFreqBand_sma[2]_iqr1-3,-0.0481374587682613,-0.015993373702317733
logMelFreqBand_sma[2]_percentile1.0,-0.004756656256077021,0.13242261901625849
logMelFreqBand_sma[2]_percentile99.0,-0.03313588239627598,-7.653192427124934e-05
logMelFreqBand_sma[2]_pctlrange0-1,-0.02439158110722773,-0.10957012946384398
logMelFreqBand_sma[2]_upleveltime75,-0.005332810371045843,-0.054278481104714435
logMelFreqBand_sma[2]_upleveltime90,0.004267990723038254,-0.01578427198997099
logMelFreqBand_sma[3]_maxPos,0.03155849614296009,-0.0029634312432834462
logMelFreqBand_sma[3]_minPos,-0.004544706571391663,0.007631823532400773
logMelFreqBand_sma[3]_amean,-0.02451699245840618,0.008934296117649322
logMelFreqBand_sma[3]_linregc1,0.0005514202008453283,-0.018643035864244237
logMelFreqBand_sma[3]_linregc2,-0.022396318630719995,0.03303600073889739
logMelFreqBand_sma[3]_linregerrA,-0.04279411618447125,-0.06492209351402001
logMelFreqBand_sma[3]_linregerrQ,-0.027385660987376312,-0.08530071732290959
logMelFreqBand_sma[3]_stddev,-0.034533711374633104,-0.09746958221319448
logMelFreqBand_sma[3]_skewness,0.007961369779651232,0.06012653605759811
logMelFreqBand_sma[3]_kurtosis,0.02672095732626483,-0.022138875891741846
logMelFreqBand_sma[3]_quartile1,-0.016728916661016984,0.005542909456645127
logMelFreqBand_sma[3]_quartile2,-0.02588781564435115,0.0024807685621597076
logMelFreqBand_sma[3]_quartile3,-0.030730176970520835,-0.001051627948876215
logMelFreqBand_sma[3]_iqr1-2,-0.03563947435623848,-0.01101585887629373
logMelFreqBand_sma[3]_iqr2-3,-0.04653188349214345,-0.020096275957594258
logMelFreqBand_sma[3]_iqr1-3,-0.04536831945843906,-0.01662225886379997
logMelFreqBand_sma[3]_percentile1.0,-0.004668850029359187,0.13107268013919265
logMelFreqBand_sma[3]_percentile99.0,-0.032372014071707686,-0.0010133129921809912
logMelFreqBand_sma[3]_pctlrange0-1,-0.024906503744746133,-0.11367027177410349
logMelFreqBand_sma[3]_upleveltime75,0.0004737470483319511,-0.07159710275461326
logMelFreqBand_sma[3]_upleveltime90,0.0031392434828658835,-0.020794066352043547
logMelFreqBand_sma[4]_maxPos,0.023303069824822144,-0.004729721726147801
logMelFreqBand_sma[4]_minPos,-0.004934976396586464,0.008611678895470253
logMelFreqBand_sma[4]_amean,-0.025064233240381407,0.006475511021180917
logMelFreqBand_sma[4]_linregc1,0.0005295010487330479,-0.017953953069559762
logMelFreqBand_sma[4]_linregc2,-0.023050030443507976,0.031143307646046774
logMelFreqBand_sma[4]_linregerrA,-0.04273491175460214,-0.07152094376108191
logMelFreqBand_sma[4]_linregerrQ,-0.025911708599853825,-0.08854136891030649
logMelFreqBand_sma[4]_stddev,-0.033003656941071394,-0.09903065238285559
logMelFreqBand_sma[4]_skewness,0.007037870551350844,0.05545049162944985
logMelFreqBand_sma[4]_kurtosis,0.028033099696177823,-0.01967787363009502
logMelFreqBand_sma[4]_quartile1,-0.018586290900310817,0.0034386681717069973
logMelFreqBand_sma[4]_quartile2,-0.026501478018541358,-0.00010825443954133569
logMelFreqBand_sma[4]_quartile3,-0.030998136104834408,-0.0037481284237639084
logMelFreqBand_sma[4]_iqr1-2,-0.045392987538673664,-0.018516892285194507
logMelFreqBand_sma[4]_iqr2-3,-0.0409437798657999,-0.02103488920334144
logMelFreqBand_sma[4]_iqr1-3,-0.05052135753760943,-0.023174511765937714
logMelFreqBand_sma[4]_percentile1.0,-0.004804419811505528,0.1329793807882086
logMelFreqBand_sma[4]_percentile99.0,-0.0324103648874514,-0.003109569900449533
logMelFreqBand_sma[4]_pctlrange0-1,-0.024488495364695852,-0.1154647188955082
logMelFreqBand_sma[4]_upleveltime75,-0.00028630489033894816,-0.07847239058881143
logMelFreqBand_sma[4]_upleveltime90,0.0033512185302214735,-0.028504084256065466
logMelFreqBand_sma[5]_maxPos,0.028659023301212273,0.012489659219323374
logMelFreqBand_sma[5]_minPos,-0.0013764224191326285,0.0014696319280009665
logMelFreqBand_sma[5]_amean,-0.02564668017956318,0.006253926930919902
logMelFreqBand_sma[5]_linregc1,4.257676586267638e-05,-0.01685823575736748
logMelFreqBand_sma[5]_linregc2,-0.022827715065331072,0.030945642265992748
logMelFreqBand_sma[5]_linregerrA,-0.03528623591740641,-0.06794551021965782
logMelFreqBand_sma[5]_linregerrQ,-0.020294206391085513,-0.08353385801087874
logMelFreqBand_sma[5]_stddev,-0.028042899659833653,-0.09709059154193454
logMelFreqBand_sma[5]_skewness,0.008508397451847385,0.05895117343594686
logMelFreqBand_sma[5]_kurtosis,0.02798712578337559,-0.03278607278868381
logMelFreqBand_sma[5]_quartile1,-0.01990457578890479,0.002892964993176727
logMelFreqBand_sma[5]_quartile2,-0.026293505862008116,-0.0010642122965461125
logMelFreqBand_sma[5]_quartile3,-0.028850502570312634,-0.003411995447459577
logMelFreqBand_sma[5]_iqr1-2,-0.03762023191478143,-0.019458497578237102
logMelFreqBand_sma[5]_iqr2-3,-0.037327341832339815,-0.01650585665846854
logMelFreqBand_sma[5]_iqr1-3,-0.04194452617780753,-0.02022021296027512
logMelFreqBand_sma[5]_percentile1.0,-0.006191250911657769,0.13484915829783148
logMelFreqBand_sma[5]_percentile99.0,-0.032368333514428374,-0.004918030034240728
logMelFreqBand_sma[5]_pctlrange0-1,-0.02294641198483234,-0.11516398924123877
logMelFreqBand_sma[5]_upleveltime75,-0.001039756438385689,-0.07890600549652019
logMelFreqBand_sma[5]_upleveltime90,0.006359737815797542,-0.02064396451431851
logMelFreqBand_sma[6]_maxPos,0.02920141022396772,-0.015624310606116836
logMelFreqBand_sma[6]_minPos,-0.0014051393847589484,0.001536693243935368
logMelFreqBand_sma[6]_amean,-0.025279265555416902,0.006819029158230724
logMelFreqBand_sma[6]_linregc1,0.00010092630467663837,-0.016490226936117753
logMelFreqBand_sma[6]_linregc2,-0.02250878585829464,0.030686375756674076
logMelFreqBand_sma[6]_linregerrA,-0.03036191190876553,-0.06402872623124267
logMelFreqBand_sma[6]_linregerrQ,-0.016809313085645157,-0.0806863963963983
logMelFreqBand_sma[6]_stddev,-0.024110207418190345,-0.09460371384575919
logMelFreqBand_sma[6]_skewness,0.007654486907033785,0.0623645841144041
logMelFreqBand_sma[6]_kurtosis,0.031441468632512286,-0.0419908828370308
logMelFreqBand_sma[6]_quartile1,-0.019869978066361753,0.003096976762072921
logMelFreqBand_sma[6]_quartile2,-0.023932685654684614,-0.000740904560930129
logMelFreqBand_sma[6]_quartile3,-0.02672606176008723,-0.002890901526176553
logMelFreqBand_sma[6]_iqr1-2,-0.02688532167370595,-0.013385586753460545
logMelFreqBand_sma[6]_iqr2-3,-0.03566930069418805,-0.0159086292903759
logMelFreqBand_sma[6]_iqr1-3,-0.03479114869457393,-0.016498548705815387
logMelFreqBand_sma[6]_percentile1.0,-0.008191750771562666,0.1384969498932348
logMelFreqBand_sma[6]_percentile99.0,-0.03031902570902388,-0.0025658537646097816
logMelFreqBand_sma[6]_pctlrange0-1,-0.01990520080408198,-0.11621164416989711
logMelFreqBand_sma[6]_upleveltime75,0.0030800833656067753,-0.0818063703368139
logMelFreqBand_sma[6]_upleveltime90,0.011465461959111216,-0.0242418112117249
logMelFreqBand_sma[7]_maxPos,0.022910743596307164,-0.015249442970409378
logMelFreqBand_sma[7]_minPos,-0.001404327588333769,0.0015885739463807748
logMelFreqBand_sma[7]_amean,-0.02486734946807712,0.007450692553843286
logMelFreqBand_sma[7]_linregc1,-5.130573932908977e-05,-0.016523223918301674
logMelFreqBand_sma[7]_linregc2,-0.02204383970391617,0.031075661309283662
logMelFreqBand_sma[7]_linregerrA,-0.028788856863074485,-0.06733896429547159
logMelFreqBand_sma[7]_linregerrQ,-0.01586279322937748,-0.08182187458301322
logMelFreqBand_sma[7]_stddev,-0.02318297027375944,-0.09600713941506536
logMelFreqBand_sma[7]_skewness,0.006336724456101218,0.05743522697338281
logMelFreqBand_sma[7]_kurtosis,0.028307886273385523,-0.032924515368384755
logMelFreqBand_sma[7]_quartile1,-0.019690741047745323,0.004274765251781859
logMelFreqBand_sma[7]_quartile2,-0.02372327096118179,0.00025072761121226316
logMelFreqBand_sma[7]_quartile3,-0.025707265725169764,-0.0019604316224961205
logMelFreqBand_sma[7]_iqr1-2,-0.02366085416508102,-0.01277452383829611
logMelFreqBand_sma[7]_iqr2-3,-0.028414238051908125,-0.014229729202628525
logMelFreqBand_sma[7]_iqr1-3,-0.029330910498362037,-0.015316470403782484
logMelFreqBand_sma[7]_percentile1.0,-0.008494173819823606,0.1373730782264781
logMelFreqBand_sma[7]_percentile99.0,-0.029042711698381716,-0.004598798268959871
logMelFreqBand_sma[7]_pctlrange0-1,-0.019693022566147533,-0.1221526581150981
logMelFreqBand_sma[7]_upleveltime75,0.0006621274208802448,-0.07845742304609647
logMelFreqBand_sma[7]_upleveltime90,0.008775978810296493,-0.014523141215241234
lspFreq_sma[0]_maxPos,-0.022447531765973867,0.015750688766198184
lspFreq_sma[0]_minPos,0.016283173417009078,0.0028096111647671887
lspFreq_sma[0]_amean,-0.0021041579704679453,-0.01823112709158974
lspFreq_sma[0]_linregc1,-0.023206886099871107,0.01129006782121106
lspFreq_sma[0]_linregc2,0.000753538215549415,-0.01807272759969056
lspFreq_sma[0]_linregerrA,-0.03310037358210545,-0.014475212611293841
lspFreq_sma[0]_linregerrQ,-0.027413929583548612,-0.01083789505647483
lspFreq_sma[0]_stddev,-0.03451493583589198,-0.01630594749569029
lspFreq_sma[0]_skewness,-0.019190397725158254,0.005391007982124169
lspFreq_sma[0]_kurtosis,0.03299964441449095,-0.00200948968618785
lspFreq_sma[0]_quartile1,0.02150525486116534,-0.010103143222130703
lspFreq_sma[0]_quartile2,0.00400650390391146,-0.014398202639022115
lspFreq_sma[0]_quartile3,-0.0127267923283261,-0.022372079880892914
lspFreq_sma[0]_iqr1-2,-0.014781583835689453,-0.011853257174513658
lspFreq_sma[0]_iqr2-3,-0.029041131803220883,-0.0135607579378299
lspFreq_sma[0]_iqr1-3,-0.03197142229779635,-0.0189121626909541
lspFreq_sma[0]_percentile1.0,0.028852838623038356,-0.0029436290201244665
lspFreq_sma[0]_percentile99.0,-0.030977400758989446,-0.020212594323285312
lspFreq_sma[0]_pctlrange0-1,-0.03362781203202099,-0.015589924309898655
lspFreq_sma[0]_upleveltime75,0.0005177660305341402,-0.007245788525367991
lspFreq_sma[0]_upleveltime90,0.006852559219956921,-0.013583614340292604
lspFreq_sma[1]_maxPos,-0.011059247599168095,0.011649937387009566
lspFreq_sma[1]_minPos,0.017901327182804284,0.004127345578361925
lspFreq_sma[1]_amean,0.014640157742111417,-0.030482791277943722
lspFreq_sma[1]_linregc1,-0.014797042910936864,0.0047958503047050415
lspFreq_sma[1]_linregc2,0.012977703616235122,-0.03911946379436986
lspFreq_sma[1]_linregerrA,-0.03808013108036134,-0.015781745898488412
lspFreq_sma[1]_linregerrQ,-0.03419378611605438,-0.011383816523109387
lspFreq_sma[1]_stddev,-0.04108811453729939,-0.016022595447684678
lspFreq_sma[1]_skewness,-0.02524848850501766,0.004244489672881129
lspFreq_sma[1]_kurtosis,0.030003245966428845,0.004204388219690624
lspFreq_sma[1]_quartile1,0.033677980588651596,-0.015242116230685247
lspFreq_sma[1]_quartile2,0.022437036985136424,-0.030622282736329526
lspFreq_sma[1]_quartile3,-0.005842834181571537,-0.03215451420451756
lspFreq_sma[1]_iqr1-2,-0.017799517654674014,-0.02082242316913087
lspFreq_sma[1]_iqr2-3,-0.03506295243047556,-0.0021118796334277604
lspFreq_sma[1]_iqr1-3,-0.034967327469514566,-0.014071034011879568
lspFreq_sma[1]_percentile1.0,0.03472033310679794,-0.017738116309868275
lspFreq_sma[1]_percentile99.0,-0.030709787712561634,-0.02155064330876729
lspFreq_sma[1]_pctlrange0-1,-0.0430102603182439,-0.010124956384284416
lspFreq_sma[1]_upleveltime75,0.026468372822737802,-0.008582420156830455
lspFreq_sma[1]_upleveltime90,0.028225013433659334,-0.006620753845799555
lspFreq_sma[2]_maxPos,-0.025441109328916082,-0.0021173536212937298
lspFreq_sma[2]_minPos,0.006260062900166295,-0.012432642865124589
lspFreq_sma[2]_amean,0.01108741793768885,-0.021220190798537875
lspFreq_sma[2]_linregc1,-0.007811064679397264,0.0016948386499867406
lspFreq_sma[2]_linregc2,0.015416547989987262,-0.03145307340955338
lspFreq_sma[2]_linregerrA,-0.03995566828849381,0.002493801110030953
lspFreq_sma[2]_linregerrQ,-0.03466324640122722,0.007142610691202165
lspFreq_sma[2]_stddev,-0.03984096149931237,0.0038473822994494985
lspFreq_sma[2]_skewness,-0.014812000095899041,0.01787543310608496
lspFreq_sma[2]_kurtosis,0.03995788641826767,0.01614725763870105
lspFreq_sma[2]_quartile1,0.022726193046454977,-0.0162474923940049
lspFreq_sma[2]_quartile2,0.008829542590039251,-0.021820154388632756
lspFreq_sma[2]_quartile3,-0.008235044863850613,-0.023170903281632484
lspFreq_sma[2]_iqr1-2,-0.03146574051093479,-0.0010102085904866538
lspFreq_sma[2]_iqr2-3,-0.031949787823417085,-0.006009715324639382
lspFreq_sma[2]_iqr1-3,-0.03891926784731496,-0.004060630955070581
lspFreq_sma[2]_percentile1.0,0.03417903770661576,-0.010799575114736993
lspFreq_sma[2]_percentile99.0,-0.022929581115504125,0.004215561200986025
lspFreq_sma[2]_pctlrange0-1,-0.03404957270287675,0.009058607441923595
lspFreq_sma[2]_upleveltime75,0.01987732983662774,-0.01558906814439101
lspFreq_sma[2]_upleveltime90,0.027592091035965365,-0.008495872065678044
lspFreq_sma[3]_maxPos,-0.030816360418763497,0.015541545994434252
lspFreq_sma[3]_minPos,0.014089316378165694,-0.004522900860047802
lspFreq_sma[3]_amean,0.022748687209107908,-0.013166027274544611
lspFreq_sma[3]_linregc1,-0.008941082386950672,0.04140421649265421
lspFreq_sma[3]_linregc2,0.02225225583505647,-0.03546250135459964
lspFreq_sma[3]_linregerrA,-0.04328750876228972,-0.004317541879907146
lspFreq_sma[3]_linregerrQ,-0.03637006410139644,-0.001009819071424611
lspFreq_sma[3]_stddev,-0.04271716135968941,-0.005008117916354268
lspFreq_sma[3]_skewness,-0.01688040410828426,0.001646989351867995
lspFreq_sma[3]_kurtosis,0.04383215409734218,0.007281391983179562
lspFreq_sma[3]_quartile1,0.0296597945059935,-0.00562238124296423
lspFreq_sma[3]_quartile2,0.0215918048734093,-0.013054791459002117
lspFreq_sma[3]_quartile3,0.0014318164058088302,-0.017773613996362087
lspFreq_sma[3]_iqr1-2,-0.03291900926603048,-0.005554586305746659
lspFreq_sma[3]_iqr2-3,-0.03763268737022733,-0.005475184155405859
lspFreq_sma[3]_iqr1-3,-0.04559669943724727,-0.007226829361400358
lspFreq_sma[3]_percentile1.0,0.03773185692735077,-0.008973221383921183
lspFreq_sma[3]_percentile99.0,-0.022064936127717295,-0.00635574128669083
lspFreq_sma[3]_pctlrange0-1,-0.03801000777851286,0.0025207467652519754
lspFreq_sma[3]_upleveltime75,0.020972850386716577,-0.012205775801291799
lspFreq_sma[3]_upleveltime90,0.02711471205395741,-0.009458903535279669
lspFreq_sma[4]_maxPos,-0.021787673013442463,0.02100018983957126
lspFreq_sma[4]_minPos,0.007664418775029888,-0.012932227260834428
lspFreq_sma[4]_amean,0.025579582491093062,-0.009710662292435905
lspFreq_sma[4]_linregc1,-0.002540068502343325,0.026419399828613046
lspFreq_sma[4]_linregc2,0.022330523066278005,-0.028363917894223694
lspFreq_sma[4]_linregerrA,-0.03970032434412814,-0.0066340529424059646
lspFreq_sma[4]_linregerrQ,-0.033116258224999445,-0.005673541240056407
lspFreq_sma[4]_stddev,-0.04135693167047172,-0.008984284887221852
lspFreq_sma[4]_skewness,-0.010182024049640007,0.013296150942673382
lspFreq_sma[4]_kurtosis,0.03907804867956652,0.012292705752691094
lspFreq_sma[4]_quartile1,0.030753175905477582,-0.003915551219768228
lspFreq_sma[4]_quartile2,0.02409526727836579,-0.011297275416376974
lspFreq_sma[4]_quartile3,0.005571376238623225,-0.010894717413900034
lspFreq_sma[4]_iqr1-2,-0.03751830401667764,-0.00872396574041755
lspFreq_sma[4]_iqr2-3,-0.03313430442607252,0.004505044616821866
lspFreq_sma[4]_iqr1-3,-0.03726738060305672,-0.002386589947892992
lspFreq_sma[4]_percentile1.0,0.04119800006681589,0.0015898162187243645
lspFreq_sma[4]_percentile99.0,-0.021579024995458423,-0.003254426314417685
lspFreq_sma[4]_pctlrange0-1,-0.04433092383727795,-0.002608275271251127
lspFreq_sma[4]_upleveltime75,0.017663110055517465,-0.019983532511495334
lspFreq_sma[4]_upleveltime90,0.026162648588100038,-0.009975001976249764
lspFreq_sma[5]_maxPos,-0.022295692209716392,0.10790732100093425
lspFreq_sma[5]_minPos,0.019059254163369857,-0.01213245810562445
lspFreq_sma[5]_amean,0.027142412581729104,-0.007245243621391911
lspFreq_sma[5]_linregc1,-0.0061792500680380585,0.02959003944255102
lspFreq_sma[5]_linregc2,0.024534442163397098,-0.02827308590411636
lspFreq_sma[5]_linregerrA,-0.028610421181292738,-0.019369759700611486
lspFreq_sma[5]_linregerrQ,-0.024915045781611727,-0.02260869225132755
lspFreq_sma[5]_stddev,-0.029971235240616772,-0.02868233936087579
lspFreq_sma[5]_skewness,-0.011991801082977404,-0.026193272758870886
lspFreq_sma[5]_kurtosis,0.034515062808796536,-0.025983557648425252
lspFreq_sma[5]_quartile1,0.03152835465892518,-0.0002910637150929686
lspFreq_sma[5]_quartile2,0.025557329612002386,-0.004557526163192312
lspFreq_sma[5]_quartile3,0.01756659414571053,-0.005632418540885894
lspFreq_sma[5]_iqr1-2,-0.024267365362683414,-0.0075422016384378305
lspFreq_sma[5]_iqr2-3,-0.030247048053334256,-0.0011035868561384918
lspFreq_sma[5]_iqr1-3,-0.026376304510718283,-0.005254090929282212
lspFreq_sma[5]_percentile1.0,0.033764300313599054,0.001683911082087925
lspFreq_sma[5]_percentile99.0,-0.005222376067866638,-0.09142995313263136
lspFreq_sma[5]_pctlrange0-1,-0.031006105304018722,-0.031739645741864886
lspFreq_sma[5]_upleveltime75,0.02002110957994138,-0.0033504391615870738
lspFreq_sma[5]_upleveltime90,0.02601248643502936,-0.011888726897459784
lspFreq_sma[6]_maxPos,-0.02453602636672804,0.06829494094443805
lspFreq_sma[6]_minPos,0.024929940005882036,-0.008867843867703817
lspFreq_sma[6]_amean,0.027835447954484824,-0.009591928537953659
lspFreq_sma[6]_linregc1,-0.0018139459420876366,0.0258504600083791
lspFreq_sma[6]_linregc2,0.02713121124591664,-0.030951523441623857
lspFreq_sma[6]_linregerrA,-0.0312661405421275,-0.032557081840963654
lspFreq_sma[6]_linregerrQ,-0.02064788717130187,-0.037463691320929596
lspFreq_sma[6]_stddev,-0.027734239718056684,-0.05067387490368433
lspFreq_sma[6]_skewness,-0.009588731213392588,-0.06370602957413148
lspFreq_sma[6]_kurtosis,0.021453628299398966,-0.03760060101407986
lspFreq_sma[6]_quartile1,0.02975570862914088,-0.0014085277083460484
lspFreq_sma[6]_quartile2,0.02571456061196606,-0.004038482817174013
lspFreq_sma[6]_quartile3,0.021250416497951473,-0.0056049223229156665
lspFreq_sma[6]_iqr1-2,-0.0319303844049157,-0.008465081426772516
lspFreq_sma[6]_iqr2-3,-0.03000781297647722,-0.00372633444082116
lspFreq_sma[6]_iqr1-3,-0.034261726493284614,-0.007227055199302576
lspFreq_sma[6]_percentile1.0,0.034336066850074,-0.0016376925093472198
lspFreq_sma[6]_percentile99.0,0.011638354587170939,-0.14016079791572608
lspFreq_sma[6]_pctlrange0-1,-0.027055589636681792,-0.07361637974131992
lspFreq_sma[6]_upleveltime75,0.013845585694967496,0.022863325029704392
lspFreq_sma[6]_upleveltime90,0.025871999164998744,-0.010333918540644856
lspFreq_sma[7]_maxPos,-0.024314877799672376,0.07408832716165666
lspFreq_sma[7]_minPos,0.015133332385663077,-0.013541944928018001
lspFreq_sma[7]_amean,0.027064396505050853,-0.01220762878532536
lspFreq_sma[7]_linregc1,0.0010236470336906676,0.037701221696710266
lspFreq_sma[7]_linregc2,0.025385903575306044,-0.035952334295243825
lspFreq_sma[7]_linregerrA,-0.015204440598730277,-0.08690721925145418
lspFreq_sma[7]_linregerrQ,-0.007853619992396178,-0.09896521603617611
lspFreq_sma[7]_stddev,-0.009794094179875822,-0.1065138060031982
lspFreq_sma[7]_skewness,-0.007290769743218335,-0.07223007159784726
lspFreq_sma[7]_kurtosis,0.0033696647482661917,-0.04064461748923566
lspFreq_sma[7]_quartile1,0.027922740593704375,-0.004712792448515698
lspFreq_sma[7]_quartile2,0.026124644810687877,-0.005488453392326283
lspFreq_sma[7]_quartile3,0.025213657544134422,-0.005541744077481159
lspFreq_sma[7]_iqr1-2,-0.03539128468634208,-0.0034861244037067926
lspFreq_sma[7]_iqr2-3,-0.0260726677683588,-0.002278926497483754
lspFreq_sma[7]_iqr1-3,-0.03281220298081545,-0.003145971807781877
lspFreq_sma[7]_percentile1.0,0.03412359441379308,0.0015775864707137889
lspFreq_sma[7]_percentile99.0,0.014968368799760755,-0.15469947146200164
